"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	15	1
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	16	14
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	17	37
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	18	58
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	19	100
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	20	188
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	21	414
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	22	1129
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	23	3026
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	24	14914
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	25	108305
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	26	284813
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	27	678041
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	28	2584114
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	29	3576888
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	30	2277709
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	31	682775
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	32	14696
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	33	211
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	34	12
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	35	4
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	36	2
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	37	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	38	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	39	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	40	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	41	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	42	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	43	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	44	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	45	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	46	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	47	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	48	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	49	0
2014	"Jan"	"BirAmVenusUbc6_+CHX_2minBiotin_input"	50	0
